0,0.631733
0.031746,0.631623
0.0634921,0.631402
0.0952381,0.631071
0.126984,0.630630
0.15873,0.630078
0.190476,0.629416
0.222222,0.628643
0.253968,0.627760
0.285714,0.626766
0.31746,0.625662
0.349206,0.624446
0.380952,0.623120
0.412698,0.621682
0.444444,0.620134
0.47619,0.618474
0.507937,0.616703
0.539683,0.614821
0.571429,0.612826
0.603175,0.610720
0.634921,0.608663
0.666667,0.606655
0.698413,0.604696
0.730159,0.602786
0.761905,0.600925
0.793651,0.599111
0.825397,0.597347
0.857143,0.595630
0.888889,0.593961
0.920635,0.592340
0.952381,0.590767
0.984127,0.589242
1.01587,0.587764
1.04762,0.586334
1.07937,0.584951
1.11111,0.583615
1.14286,0.582326
1.1746,0.581083
1.20635,0.579888
1.2381,0.578740
1.26984,0.577638
1.30159,0.576583
1.33333,0.575574
1.36508,0.574612
1.39683,0.573696
1.42857,0.572826
1.46032,0.572003
1.49206,0.571225
1.52381,0.570494
1.55556,0.569808
1.5873,0.569169
1.61905,0.568575
1.65079,0.568028
1.68254,0.567526
1.71429,0.567070
1.74603,0.566659
1.77778,0.566295
1.80952,0.565975
1.84127,0.565702
1.87302,0.565474
1.90476,0.565292
1.93651,0.565155
1.96825,0.565064
2,0.565019
