0,0.119216
0.031746,0.119193
0.0634921,0.119147
0.0952381,0.119078
0.126984,0.118986
0.15873,0.118872
0.190476,0.118734
0.222222,0.118574
0.253968,0.118390
0.285714,0.118184
0.31746,0.117954
0.349206,0.117702
0.380952,0.117426
0.412698,0.117128
0.444444,0.116806
0.47619,0.116461
0.507937,0.116093
0.539683,0.115702
0.571429,0.115287
0.603175,0.114850
0.634921,0.114422
0.666667,0.114005
0.698413,0.113598
0.730159,0.113201
0.761905,0.112815
0.793651,0.112438
0.825397,0.112072
0.857143,0.111715
0.888889,0.111369
0.920635,0.111032
0.952381,0.110706
0.984127,0.110389
1.01587,0.110083
1.04762,0.109786
1.07937,0.109499
1.11111,0.109222
1.14286,0.108954
1.1746,0.108697
1.20635,0.108449
1.2381,0.108211
1.26984,0.107982
1.30159,0.107763
1.33333,0.107554
1.36508,0.107355
1.39683,0.107165
1.42857,0.106984
1.46032,0.106814
1.49206,0.106653
1.52381,0.106501
1.55556,0.106359
1.5873,0.106226
1.61905,0.106103
1.65079,0.105990
1.68254,0.105886
1.71429,0.105791
1.74603,0.105706
1.77778,0.105631
1.80952,0.105564
1.84127,0.105508
1.87302,0.105461
1.90476,0.105423
1.93651,0.105395
1.96825,0.105376
2,0.105366
