0,1.067242
0.031746,1.067160
0.0634921,1.066997
0.0952381,1.066751
0.126984,1.066425
0.15873,1.066016
0.190476,1.065525
0.222222,1.064953
0.253968,1.064299
0.285714,1.063563
0.31746,1.062746
0.349206,1.061846
0.380952,1.060865
0.412698,1.059801
0.444444,1.058656
0.47619,1.057428
0.507937,1.056119
0.539683,1.054727
0.571429,1.053253
0.603175,1.051698
0.634921,1.050177
0.666667,1.048692
0.698413,1.047242
0.730159,1.045827
0.761905,1.044447
0.793651,1.043102
0.825397,1.041793
0.857143,1.040518
0.888889,1.039278
0.920635,1.038074
0.952381,1.036904
0.984127,1.035769
1.01587,1.034668
1.04762,1.033603
1.07937,1.032572
1.11111,1.031576
1.14286,1.030615
1.1746,1.029688
1.20635,1.028795
1.2381,1.027938
1.26984,1.027115
1.30159,1.026326
1.33333,1.025572
1.36508,1.024852
1.39683,1.024167
1.42857,1.023516
1.46032,1.022900
1.49206,1.022317
1.52381,1.021770
1.55556,1.021256
1.5873,1.020777
1.61905,1.020332
1.65079,1.019922
1.68254,1.019545
1.71429,1.019203
1.74603,1.018895
1.77778,1.018622
1.80952,1.018383
1.84127,1.018177
1.87302,1.018006
1.90476,1.017870
1.93651,1.017767
1.96825,1.017699
2,1.017665
