0,0.286446
0.031746,0.286259
0.0634921,0.285885
0.0952381,0.285324
0.126984,0.284576
0.15873,0.283640
0.190476,0.282516
0.222222,0.281204
0.253968,0.279703
0.285714,0.278012
0.31746,0.276131
0.349206,0.274059
0.380952,0.271795
0.412698,0.269338
0.444444,0.266687
0.47619,0.263842
0.507937,0.260800
0.539683,0.257562
0.571429,0.254125
0.603175,0.250488
0.634921,0.246952
0.666667,0.243515
0.698413,0.240177
0.730159,0.236935
0.761905,0.233789
0.793651,0.230737
0.825397,0.227779
0.857143,0.224912
0.888889,0.222136
0.920635,0.219449
0.952381,0.216851
0.984127,0.214340
1.01587,0.211915
1.04762,0.209576
1.07937,0.207322
1.11111,0.205151
1.14286,0.203063
1.1746,0.201057
1.20635,0.199131
1.2381,0.197286
1.26984,0.195521
1.30159,0.193834
1.33333,0.192225
1.36508,0.190694
1.39683,0.189240
1.42857,0.187862
1.46032,0.186560
1.49206,0.185333
1.52381,0.184181
1.55556,0.183103
1.5873,0.182099
1.61905,0.181168
1.65079,0.180310
1.68254,0.179525
1.71429,0.178813
1.74603,0.178172
1.77778,0.177603
1.80952,0.177106
1.84127,0.176680
1.87302,0.176326
1.90476,0.176042
1.93651,0.175830
1.96825,0.175688
2,0.175617
