0,0.905190
0.031746,0.905148
0.0634921,0.905063
0.0952381,0.904937
0.126984,0.904768
0.15873,0.904557
0.190476,0.904303
0.222222,0.904008
0.253968,0.903670
0.285714,0.903290
0.31746,0.902867
0.349206,0.902403
0.380952,0.901896
0.412698,0.901346
0.444444,0.900755
0.47619,0.900121
0.507937,0.899445
0.539683,0.898726
0.571429,0.897966
0.603175,0.897162
0.634921,0.896377
0.666667,0.895610
0.698413,0.894861
0.730159,0.894130
0.761905,0.893417
0.793651,0.892722
0.825397,0.892045
0.857143,0.891386
0.888889,0.890745
0.920635,0.890122
0.952381,0.889517
0.984127,0.888930
1.01587,0.888361
1.04762,0.887809
1.07937,0.887276
1.11111,0.886760
1.14286,0.886263
1.1746,0.885783
1.20635,0.885321
1.2381,0.884877
1.26984,0.884450
1.30159,0.884042
1.33333,0.883651
1.36508,0.883278
1.39683,0.882923
1.42857,0.882586
1.46032,0.882267
1.49206,0.881965
1.52381,0.881681
1.55556,0.881415
1.5873,0.881167
1.61905,0.880936
1.65079,0.880723
1.68254,0.880528
1.71429,0.880351
1.74603,0.880191
1.77778,0.880049
1.80952,0.879925
1.84127,0.879819
1.87302,0.879730
1.90476,0.879659
1.93651,0.879606
1.96825,0.879571
2,0.879553
