0,0.080110
0.031746,0.080093
0.0634921,0.080059
0.0952381,0.080008
0.126984,0.079939
0.15873,0.079854
0.190476,0.079751
0.222222,0.079631
0.253968,0.079494
0.285714,0.079339
0.31746,0.079168
0.349206,0.078979
0.380952,0.078773
0.412698,0.078550
0.444444,0.078310
0.47619,0.078052
0.507937,0.077777
0.539683,0.077484
0.571429,0.077174
0.603175,0.076847
0.634921,0.076527
0.666667,0.076216
0.698413,0.075911
0.730159,0.075615
0.761905,0.075326
0.793651,0.075045
0.825397,0.074771
0.857143,0.074505
0.888889,0.074246
0.920635,0.073995
0.952381,0.073751
0.984127,0.073515
1.01587,0.073286
1.04762,0.073065
1.07937,0.072850
1.11111,0.072644
1.14286,0.072444
1.1746,0.072252
1.20635,0.072067
1.2381,0.071890
1.26984,0.071719
1.30159,0.071556
1.33333,0.071400
1.36508,0.071251
1.39683,0.071110
1.42857,0.070975
1.46032,0.070848
1.49206,0.070728
1.52381,0.070615
1.55556,0.070509
1.5873,0.070410
1.61905,0.070319
1.65079,0.070234
1.68254,0.070157
1.71429,0.070086
1.74603,0.070023
1.77778,0.069966
1.80952,0.069917
1.84127,0.069875
1.87302,0.069840
1.90476,0.069812
1.93651,0.069791
1.96825,0.069776
2,0.069769
