0,0.408330
0.031746,0.408253
0.0634921,0.408098
0.0952381,0.407866
0.126984,0.407556
0.15873,0.407169
0.190476,0.406705
0.222222,0.406163
0.253968,0.405543
0.285714,0.404846
0.31746,0.404071
0.349206,0.403219
0.380952,0.402288
0.412698,0.401280
0.444444,0.400194
0.47619,0.399030
0.507937,0.397787
0.539683,0.396466
0.571429,0.395067
0.603175,0.393589
0.634921,0.392146
0.666667,0.390737
0.698413,0.389363
0.730159,0.388023
0.761905,0.386718
0.793651,0.385446
0.825397,0.384209
0.857143,0.383005
0.888889,0.381836
0.920635,0.380700
0.952381,0.379597
0.984127,0.378528
1.01587,0.377492
1.04762,0.376490
1.07937,0.375521
1.11111,0.374585
1.14286,0.373681
1.1746,0.372811
1.20635,0.371974
1.2381,0.371170
1.26984,0.370398
1.30159,0.369659
1.33333,0.368953
1.36508,0.368279
1.39683,0.367637
1.42857,0.367028
1.46032,0.366452
1.49206,0.365907
1.52381,0.365395
1.55556,0.364915
1.5873,0.364468
1.61905,0.364052
1.65079,0.363669
1.68254,0.363317
1.71429,0.362998
1.74603,0.362711
1.77778,0.362456
1.80952,0.362232
1.84127,0.362041
1.87302,0.361881
1.90476,0.361754
1.93651,0.361658
1.96825,0.361594
2,0.361562
