0,0.062777
0.031746,0.062767
0.0634921,0.062747
0.0952381,0.062718
0.126984,0.062678
0.15873,0.062629
0.190476,0.062570
0.222222,0.062500
0.253968,0.062421
0.285714,0.062332
0.31746,0.062233
0.349206,0.062125
0.380952,0.062006
0.412698,0.061877
0.444444,0.061739
0.47619,0.061590
0.507937,0.061431
0.539683,0.061263
0.571429,0.061084
0.603175,0.060896
0.634921,0.060712
0.666667,0.060532
0.698413,0.060357
0.730159,0.060186
0.761905,0.060019
0.793651,0.059857
0.825397,0.059699
0.857143,0.059545
0.888889,0.059395
0.920635,0.059250
0.952381,0.059109
0.984127,0.058972
1.01587,0.058840
1.04762,0.058712
1.07937,0.058588
1.11111,0.058468
1.14286,0.058352
1.1746,0.058241
1.20635,0.058134
1.2381,0.058031
1.26984,0.057932
1.30159,0.057837
1.33333,0.057747
1.36508,0.057661
1.39683,0.057578
1.42857,0.057500
1.46032,0.057427
1.49206,0.057357
1.52381,0.057291
1.55556,0.057230
1.5873,0.057172
1.61905,0.057119
1.65079,0.057070
1.68254,0.057025
1.71429,0.056984
1.74603,0.056947
1.77778,0.056914
1.80952,0.056886
1.84127,0.056861
1.87302,0.056841
1.90476,0.056824
1.93651,0.056812
1.96825,0.056804
2,0.056800
