0,0.111911
0.031746,0.111800
0.0634921,0.111577
0.0952381,0.111243
0.126984,0.110796
0.15873,0.110238
0.190476,0.109567
0.222222,0.108782
0.253968,0.107884
0.285714,0.106871
0.31746,0.105743
0.349206,0.104499
0.380952,0.103137
0.412698,0.101657
0.444444,0.100057
0.47619,0.098336
0.507937,0.096493
0.539683,0.094526
0.571429,0.092434
0.603175,0.090215
0.634921,0.088069
0.666667,0.085993
0.698413,0.083987
0.730159,0.082049
0.761905,0.080177
0.793651,0.078369
0.825397,0.076625
0.857143,0.074942
0.888889,0.073320
0.920635,0.071757
0.952381,0.070251
0.984127,0.068803
1.01587,0.067410
1.04762,0.066071
1.07937,0.064785
1.11111,0.063552
1.14286,0.062370
1.1746,0.061238
1.20635,0.060156
1.2381,0.059122
1.26984,0.058136
1.30159,0.057197
1.33333,0.056304
1.36508,0.055456
1.39683,0.054653
1.42857,0.053894
1.46032,0.053178
1.49206,0.052505
1.52381,0.051875
1.55556,0.051286
1.5873,0.050739
1.61905,0.050233
1.65079,0.049767
1.68254,0.049341
1.71429,0.048955
1.74603,0.048609
1.77778,0.048302
1.80952,0.048034
1.84127,0.047804
1.87302,0.047613
1.90476,0.047460
1.93651,0.047346
1.96825,0.047270
2,0.047232
